ROBT,2011-03-10 17:30,5.715,30,-2.193,989.44
ROBT,2011-03-10 17:35,5.717,30,-2.193,989.27
ROBT,2011-03-10 17:40,5.722,26,-2.193,989.27
ROBT,2011-03-10 17:45,5.723,27,-2.191,989.11
ROBT,2011-03-10 17:50,5.728,30,-2.19,989.11
ROBT,2011-03-10 17:55,5.735,30,-2.191,988.95
ROBT,2011-03-10 18:00,5.741,30,-2.192,988.95
ROBT,2011-03-10 18:05,5.743,29,-2.194,988.95
ROBT,2011-03-10 18:10,5.751,26,-2.193,988.95
ROBT,2011-03-10 18:15,5.759,30,-2.193,988.95
ROBT,2011-03-10 18:20,5.757,30,-2.192,988.79
ROBT,2011-03-10 18:25,5.763,30,-2.189,988.79
ROBT,2011-03-10 18:30,5.761,30,-2.187,988.79
ROBT,2011-03-10 18:35,5.755,24,-2.188,988.79
ROBT,2011-03-10 18:40,5.762,30,-2.187,988.62
ROBT,2011-03-10 18:45,5.765,30,-2.186,988.46
ROBT,2011-03-10 18:50,5.773,30,-2.186,988.46
ROBT,2011-03-10 18:55,5.783,30,-2.187,988.46
ROBT,2011-03-10 19:00,5.787,23,-2.188,988.46
ROBT,2011-03-10 19:05,5.793,30,-2.185,988.46
ROBT,2011-03-10 19:10,5.798,30,-2.184,988.3
ROBT,2011-03-10 19:15,5.800,30,-2.184,988.3
ROBT,2011-03-10 19:20,5.803,30,-2.184,988.3
ROBT,2011-03-10 19:25,5.813,24,-2.183,988.14
ROBT,2011-03-10 19:30,5.810,30,-2.184,988.3
ROBT,2011-03-10 19:35,5.814,30,-2.185,988.3
ROBT,2011-03-10 19:40,5.816,30,-2.184,988.3
ROBT,2011-03-10 19:45,5.814,30,-2.183,988.46
ROBT,2011-03-10 19:50,5.816,26,-2.182,988.14
ROBT,2011-03-10 19:55,5.820,27,-2.182,988.14
ROBT,2011-03-10 20:00,5.823,30,-2.183,988.14
ROBT,2011-03-10 20:05,5.820,30,-2.183,988.14
ROBT,2011-03-10 20:10,5.820,30,-2.181,987.97
ROBT,2011-03-10 20:15,5.815,28,-2.181,987.97
ROBT,2011-03-10 20:20,5.810,25,-2.18,987.97
ROBT,2011-03-10 20:25,5.812,30,-2.18,987.81
ROBT,2011-03-10 20:30,5.816,30,-2.179,987.81
ROBT,2011-03-10 20:35,5.821,30,-2.179,987.65
ROBT,2011-03-10 20:40,5.820,30,-2.179,987.81
ROBT,2011-03-10 20:45,5.821,23,-2.179,987.65
ROBT,2011-03-10 20:50,5.821,30,-2.178,987.48
ROBT,2011-03-10 20:55,5.817,30,-2.177,987.65
ROBT,2011-03-10 21:00,5.821,30,-2.176,987.65
ROBT,2011-03-10 21:05,5.814,30,-2.176,987.48
ROBT,2011-03-10 21:10,5.807,27,-2.175,987.48
ROBT,2011-03-10 21:15,5.797,27,-2.173,987.48
ROBT,2011-03-10 21:20,5.796,30,-2.172,987.32
ROBT,2011-03-10 21:25,5.788,30,-2.173,987.32
ROBT,2011-03-10 21:30,5.791,30,-2.173,987.48
ROBT,2011-03-10 21:35,5.788,30,-2.17,987.32
ROBT,2011-03-10 21:40,5.791,23,-2.167,987.32
ROBT,2011-03-10 21:45,5.784,30,-2.166,987.16
ROBT,2011-03-10 21:50,5.781,30,-2.165,987.16
ROBT,2011-03-10 21:55,5.776,30,-2.163,987.31
ROBT,2011-03-10 22:00,5.776,30,-2.16,987.27
ROBT,2011-03-10 22:05,5.770,30,-2.159,987.09
ROBT,2011-03-10 22:10,5.769,24,-2.159,987.07
ROBT,2011-03-10 22:15,5.765,30,-2.158,987.04
ROBT,2011-03-10 22:20,5.762,30,-2.156,987.03
ROBT,2011-03-10 22:25,5.759,30,-2.157,987.02
ROBT,2011-03-10 22:30,5.762,30,-2.158,986.85
ROBT,2011-03-10 22:35,5.759,30,-2.159,987
ROBT,2011-03-10 22:40,5.754,22,-2.161,986.84
ROBT,2011-03-10 22:45,5.743,30,-2.162,986.84
ROBT,2011-03-10 22:50,5.739,30,-2.161,986.83
ROBT,2011-03-10 22:55,5.759,30,-2.16,986.67
ROBT,2011-03-10 23:00,5.767,30,-2.157,986.67
ROBT,2011-03-10 23:05,5.771,30,-2.157,986.83
ROBT,2011-03-10 23:10,5.776,22,-2.153,986.67
ROBT,2011-03-10 23:15,5.778,29,-2.155,986.67
ROBT,2011-03-10 23:20,5.780,30,-2.152,986.51
ROBT,2011-03-10 23:25,5.783,30,-2.154,986.51
ROBT,2011-03-10 23:30,5.783,30,-2.157,986.51
ROBT,2011-03-10 23:35,5.784,30,-2.157,986.51
ROBT,2011-03-10 23:40,5.790,28,-2.153,986.34
ROBT,2011-03-10 23:45,5.793,24,-2.155,986.33
ROBT,2011-03-10 23:50,5.799,30,-2.159,986.33
ROBT,2011-03-10 23:55,5.806,30,-2.159,986.34
ROBT,2011-03-11 00:00,5.814,30,-2.159,986.15
ROBT,2011-03-11 00:05,5.817,30,-2.161,986.13
ROBT,2011-03-11 00:10,5.824,30,-2.162,986.11
ROBT,2011-03-11 00:15,5.827,25,-2.162,985.91
ROBT,2011-03-11 00:20,5.909,27,-2.163,985.89
ROBT,2011-03-11 00:25,5.951,30,-2.16,985.72
ROBT,2011-03-11 00:30,5.956,30,-2.159,985.71
ROBT,2011-03-11 00:35,5.952,30,-2.159,985.7
ROBT,2011-03-11 00:40,5.950,30,-2.157,985.54
ROBT,2011-03-11 00:45,5.972,30,-2.154,985.53
ROBT,2011-03-11 00:50,5.975,23,-2.152,985.53
ROBT,2011-03-11 00:55,5.987,28,-2.153,985.37
ROBT,2011-03-11 01:00,5.990,30,-2.152,985.37
ROBT,2011-03-11 01:05,5.997,30,-2.15,985.37
ROBT,2011-03-11 01:10,5.996,30,-2.154,985.37
ROBT,2011-03-11 01:15,5.991,30,-2.151,985.37
ROBT,2011-03-11 01:20,5.983,30,-2.151,985.37
ROBT,2011-03-11 01:25,5.977,22,-2.149,985.2
ROBT,2011-03-11 01:30,5.984,30,-2.147,985.2
ROBT,2011-03-11 01:35,5.999,30,-2.147,985.2
ROBT,2011-03-11 01:40,6.001,30,-2.147,985.04
ROBT,2011-03-11 01:45,5.983,30,-2.143,985.04
ROBT,2011-03-11 01:50,5.960,30,-2.134,984.88
ROBT,2011-03-11 01:55,5.950,30,-2.135,984.88
ROBT,2011-03-11 02:00,5.949,24,-2.132,984.72
ROBT,2011-03-11 02:05,5.956,28,-2.133,984.72
ROBT,2011-03-11 02:10,5.955,30,-2.139,984.55
ROBT,2011-03-11 02:15,5.947,30,-2.139,984.55
ROBT,2011-03-11 02:20,5.958,30,-2.138,984.55
ROBT,2011-03-11 02:25,5.964,30,-2.139,984.39
ROBT,2011-03-11 02:30,5.979,30,-2.142,984.55
ROBT,2011-03-11 02:35,5.989,26,-2.143,984.55
ROBT,2011-03-11 02:40,5.998,26,-2.141,984.39
ROBT,2011-03-11 02:45,5.996,30,-2.137,984.39
ROBT,2011-03-11 02:50,5.995,30,-2.134,984.23
ROBT,2011-03-11 02:55,6.008,30,-2.134,984.23
ROBT,2011-03-11 03:00,6.025,30,-2.137,984.06
ROBT,2011-03-11 03:05,6.029,30,-2.136,984.06
ROBT,2011-03-11 03:10,6.027,29,-2.136,984.06
ROBT,2011-03-11 03:15,6.034,22,-2.134,983.9
ROBT,2011-03-11 03:20,6.033,30,-2.134,984.06
ROBT,2011-03-11 03:25,6.031,30,-2.133,983.74
ROBT,2011-03-11 03:30,6.031,30,-2.134,983.74
ROBT,2011-03-11 03:35,6.026,30,-2.138,983.74
ROBT,2011-03-11 03:40,6.013,30,-2.137,983.58
ROBT,2011-03-11 03:45,6.028,30,-2.136,983.74
ROBT,2011-03-11 03:50,6.045,22,-2.138,983.58
ROBT,2011-03-11 03:55,6.053,29,-2.136,983.74
ROBT,2011-03-11 04:00,6.064,30,-2.136,983.58
ROBT,2011-03-11 04:05,6.066,30,-2.137,983.58
ROBT,2011-03-11 04:10,6.065,30,-2.137,983.74
ROBT,2011-03-11 04:15,6.063,30,-2.136,983.58
ROBT,2011-03-11 04:20,6.078,30,-2.137,983.25
ROBT,2011-03-11 04:25,6.088,23,-2.136,983.58
ROBT,2011-03-11 04:30,6.074,29,-2.136,983.41
ROBT,2011-03-11 04:35,6.087,30,-2.136,983.41
ROBT,2011-03-11 04:40,6.105,30,-2.136,983.41
ROBT,2011-03-11 04:45,6.111,30,-2.137,983.41
ROBT,2011-03-11 04:50,6.116,30,-2.134,983.58
ROBT,2011-03-11 04:55,6.118,30,-2.132,983.41
ROBT,2011-03-11 05:00,6.120,24,-2.133,983.41
ROBT,2011-03-11 05:05,6.123,26,-2.134,983.41
ROBT,2011-03-11 05:10,6.123,30,-2.137,983.25
ROBT,2011-03-11 05:15,6.127,30,-2.138,983.25
ROBT,2011-03-11 05:20,6.129,30,-2.139,983.25
ROBT,2011-03-11 05:25,6.130,30,-2.139,983.25
ROBT,2011-03-11 05:30,6.133,30,-2.139,983.09
ROBT,2011-03-11 05:35,6.141,27,-2.14,983.09
ROBT,2011-03-11 05:40,6.154,24,-2.139,983.09
ROBT,2011-03-11 05:45,6.165,30,-2.139,982.93
ROBT,2011-03-11 05:50,6.174,30,-2.142,982.93
ROBT,2011-03-11 05:55,6.180,30,-2.143,982.93
ROBT,2011-03-11 06:00,6.185,30,-2.143,982.76
ROBT,2011-03-11 06:05,6.190,30,-2.144,982.76
ROBT,2011-03-11 06:10,6.193,28,-2.146,982.76
ROBT,2011-03-11 06:15,6.199,24,-2.147,982.6
ROBT,2011-03-11 06:20,6.210,30,-2.148,982.6
ROBT,2011-03-11 06:25,6.219,30,-2.148,982.6
ROBT,2011-03-11 06:30,6.224,30,-2.149,982.6
ROBT,2011-03-11 06:35,6.232,30,-2.149,982.44
ROBT,2011-03-11 06:40,6.243,30,-2.15,982.44
ROBT,2011-03-11 06:45,6.251,27,-2.15,982.44
ROBT,2011-03-11 06:50,6.259,24,-2.151,982.44
ROBT,2011-03-11 06:55,6.265,30,-2.152,982.28
ROBT,2011-03-11 07:00,6.267,30,-2.152,982.28
ROBT,2011-03-11 07:05,6.269,30,-2.153,982.28
ROBT,2011-03-11 07:10,6.276,30,-2.154,982.28
ROBT,2011-03-11 07:15,6.281,30,-2.153,982.28
ROBT,2011-03-11 07:20,6.287,27,-2.154,982.11
ROBT,2011-03-11 07:25,6.294,27,-2.155,981.95
ROBT,2011-03-11 07:30,6.291,30,-2.155,981.95
ROBT,2011-03-11 07:35,6.292,30,-2.154,981.95
ROBT,2011-03-11 07:40,6.293,30,-2.154,981.79
ROBT,2011-03-11 07:45,6.295,30,-2.155,981.79
ROBT,2011-03-11 07:50,6.297,29,-2.157,981.79
ROBT,2011-03-11 07:55,6.297,24,-2.158,981.8
ROBT,2011-03-11 08:00,6.300,30,-2.158,981.8
ROBT,2011-03-11 08:05,6.303,30,-2.158,981.82
ROBT,2011-03-11 08:10,6.304,30,-2.158,981.68
ROBT,2011-03-11 08:15,6.304,30,-2.158,981.68
